name,avgscore
bob derosa,29.0
bob dolman,51.0
bob dolman ,47.0
bob ducsay,20.0
bob dylan,32.0
bob fisher,54.0
bob fosse ,82.0
bob gale,60.0
bob israel,56.0
bob kane,61.6
bob kane ,68.5
bob mcandrew,66.0
bob mills,68.0
bob mitchell ,44.0
bob nelson,86.0
bob peterson ,88.0
bob powell ,52.0
bob shaw ,75.5
bob stephenson,39.0
bob tzudiker,54.75
bob tzudiker ,83.0
bob woodward ,80.0
bobbito garcia,71.0
bobby farrelly,48.45454545454545
bobby farrelly ,36.0
bobby herbeck,51.0
bobby moresco,69.0
bobcat goldthwait,62.5
bodil steensen-leth ,73.0
bohemia ,44.0
bohumil hrabal ,72.0
bonni cohen,77.0
bonnie hunt,54.0
bonnie macbird,53.5
bonnie sikowitz,14.0
bonnie turner,51.5
bonny clinkenbeard ,54.0
bono,25.0
bonz malone,26.0
boots agbayani pastor,76.0
boris khaimsky ,86.0
boris pasternak ,69.0
boris rodriguez,57.0
boris strugatskiy ,90.0
boris vian ,54.0
bp cooper,50.0
brad anderson,65.25
brad anderson ,30.0
brad barber,75.0
brad bernstein,73.0
brad bird,93.0
brad bird ,80.33333333333333
brad copeland,31.0
brad gann,63.0
brad gann ,53.0
brad hennig,36.0
brad hogan,59.0
brad ingelsby,61.0
brad isaacs,23.0
brad j. silverman,39.0
brad kaaya,53.0
brad lewis ,57.0
brad mirman,38.0
brad miska ,47.333333333333336
brad riddell,42.0
brad silberling,56.5
braden king,68.0
bradley allenstein,21.0
bradley jackson,58.0
bradley king,50.0
bradley rust gray,72.0
bradley rust gray ,44.0
bradley white,48.0
brady corbet,60.0
bragi f. schut,28.0
bram hoover,45.0
bram stoker,40.0
bram stoker ,55.333333333333336
brandon boyce,38.666666666666664
brandon camp,29.0
brandon cole,60.0
brandon cole ,60.0
brandon cronenberg,55.0
brandon dicamillo ,54.0
brandon freeman,51.0
brandon hooper,45.0
brandon rice,39.0
brandon sawyer ,53.0
brannon braga,61.666666666666664
brant sersen,41.0
brant smith,60.0
braulio mantovani,66.6
braulio mantovani ,63.0
brenda chapman ,76.5
brenda maddox ,70.0
brendan donnison ,11.0
brendan hood,31.0
brendan mccarthy,90.0
brendan mcfadden,64.0
brendan o'brien,68.0
brendan o'carroll,55.0
brendan o'carroll ,55.0
brent boyd,58.0
brent briscoe,28.0
brent goldberg,29.666666666666668
brent gorski,36.0
brent hanley,64.0
brent hartinger ,57.0
brent maddock,51.0
brent monahan ,38.0
brent simons,63.0
brent simons ,53.0
brent spiner,51.0
brent tarnol,28.0
brent v. friedman,11.0
bret anthony johnston ,45.0
bret easton ellis,29.0
bret easton ellis ,45.75
bret mckinney,53.0
bret witter ,52.0
bret wood,40.0
brett haley,75.0
brett halliday ,72.0
brett harvey,37.0
brett hogan,41.0
brett leonard,42.0
brett morgen,69.0
brett morgen ,75.0
brett weldele ,45.0
brian a. miller,23.0
brian aldiss ,66.0
brian askew,52.0
brian baugh,19.0
brian bird,43.333333333333336
brian bloom,47.0
brian burnam,60.0
brian caldirola,34.0
brian charles frank,45.0
brian cox ,19.0
brian dannelly,62.0
brian de palma,63.42857142857143
brian degas ,51.0
brian doyle-murray,27.5
brian drolet,24.0
brian duffield,42.0
brian garfield,28.75
brian garfield ,35.0
brian gatewood,39.0
brian goodman,71.0
brian grazer,44.0
brian gunn,41.0
brian hannant ,76.0
brian hecker,57.0
brian helgeland,54.53333333333333
brian herskowitz,44.0
brian hohlfeld,63.0
brian kesinger ,74.0
brian king,49.0
brian klugman,43.0
brian knappenberger,69.0
brian koppelman,52.75
brian lannin,70.0
brian lynch,48.5
brian lynch ,65.0
brian marc,31.0
brian miller,24.0
brian moore ,45.0
brian morton ,78.0
brian mulroney ,64.0
brian nelson,51.666666666666664
brian nissen,29.0
brian patrick o'toole ,28.0
brian peterson,39.0
brian pimental,86.0
brian pimental ,64.33333333333333
brian posehn,46.0
brian price ,54.0
brian priest,45.0
brian regan,40.0
brian robbins,36.0
brian rousso,36.0
brian rubenstein,31.0
brian s. kalata,79.0
brian selznick ,83.0
brian sloan ,53.0
brian taylor,42.6
brian trenchard-smith ,29.0
brian tucker,49.0
brian ward,55.0
brian yuzna,63.0
bridget o'connor,71.0
brigitte bemol ,49.0
brigitte berman,55.0
brigitte jean allen ,29.0
brin hill,35.5
brit marling,67.0
britt allcroft,19.0
brock cole ,40.0
brock norman brock,71.0
brock yates,34.5
brock yates ,13.0
bronte woodard,70.0
brooke goldfinch,34.0
brooks arthur,23.0
brooks branch,35.0
broose johnson,48.0
broose johnson ,58.0
bruce a. evans,57.0
bruce a. taylor,56.0
bruce beresford,48.0
bruce chatwin ,55.0
bruce feirstein,58.0
bruce geller ,66.4
bruce graham,49.666666666666664
bruce hidemi sakow,34.0
bruce jay friedman,63.5
bruce jay friedman ,58.5
bruce joel rubin,54.333333333333336
bruce kennedy,74.0
bruce kimmel,61.0
bruce la bruce,46.5
bruce la bruce ,48.0
bruce leddy,39.0
bruce mcculloch,46.0
bruce mcintosh,48.0
bruce morris,66.0
bruce porter ,52.0
bruce robinson,55.0
bruce rubin,10.0
bruce schooley,15.0
bruce thierry cheung,34.0
bruce wagner,58.0
bruce wilkinson,22.0
bruce willis,17.0
bruce wood,40.0
bruce wood ,32.0
bruce woodside ,95.0
brunello rondi,81.0
bruno barreto,52.0
bruno bianchi,36.0
bruno caruso,88.0
bruno dumont,53.0
bruno dumont ,74.0
bruno forzani,56.0
bruno papet ,45.0
bruno podalydes ,66.0
bryan barber,55.0
bryan burrough ,70.0
bryan c. knight,22.0
bryan forbes,47.0
bryan gindoff,51.0
bryan goluboff,41.0
bryan johnson,5.0
bryan lee o'malley ,69.0
bryan poyser,72.0
bryan singer,68.0
bryan singer ,65.0
bryan woods,27.0
bryce zabel,11.0
bryce zabel ,52.0
bryna wilson,63.0
buck henry,72.33333333333333
budd schulberg,88.0
budd schulberg ,88.0
buddy giovinazzo,36.0
buddy johnson,39.6
buddy johnson ,11.0
buddy ruskin,16.0
bukong li,66.0
bulle ogier ,61.0
bun saikou,66.0
burk sharpless,40.0
burny bos,50.0
burny mattinson,75.16666666666667
burny mattinson ,95.0
burr steers,58.5
busy philipps,64.0
butch hartman ,23.0
buzz bissinger ,71.5
byambasuren davaa,77.0
byron kennedy ,67.0
byron minns,65.0
byung-sam min,78.0
c. courtney joyner,47.0
c. gaby mitchell,70.5
c. jay cox,39.666666666666664
c. mason wells,63.0
c. robert cargill,42.5
c. robert cargill ,32.0
c.d. payne ,63.0
c.j. koch,65.0
c.j. koch ,65.0
c.k. raajaa chandra sekar ,68.0
c.l. moore ,59.0
c.p. taylor ,40.0
c.s. forester ,91.0
c.s. lewis ,63.333333333333336
caitlin dixon ,62.0
cal brunker,35.0
calder willingham,70.0
caleb carr,42.5
caleb wilson,41.0
caleb wilson ,53.0
calin peter netzer,77.0
callie khouri,48.0
calvin reeder,39.0
cam archer,51.0
cameron cairnes,63.0
cameron crowe,62.888888888888886
cameron crowe ,67.0
cami delavigne,81.0
camila guzman urzua,66.0
camilla bubna-kasteliz ,40.0
camilla costanzo,61.0
camilla leslie,33.0
camille claudel ,65.0
camille fontaine,65.0
camille natta ,62.0
camille thomasson,47.0
camilo castelo branco ,82.0
camilo vila,31.0
candace bushnell ,40.0
candace lee,33.0
candida brady ,71.0
candy leung,32.0
cao hamburger,56.5
caprice crane,13.0
captain mauzner,44.0
cara dellaverson,31.0
caradog w. james,52.0
carel donck,59.0
carey scott ,20.0
carey w. hayes,48.333333333333336
carl austin,45.0
carl bernstein ,80.0
carl bessai,58.0
carl binder,58.0
carl bird mclaughlin,66.0
carl deal,52.0
carl dream,27.0
carl ellsworth,51.5
carl fallberg ,59.0
carl foreman,88.0
carl foreman ,42.0
carl franklin,78.0
carl franklin ,65.0
carl friedman ,51.0
carl gottlieb,56.75
carl hiaasen ,46.0
carl joos,73.0
carl joos ,70.0
carl kurlander,35.0
carl lund,52.0
carl macek ,40.0
carl mayer,62.0
carl prechezer,64.0
carl prechezer ,64.0
carl reiner,61.0
carl sagan ,62.0
carl theodor dreyer ,84.0
carl v. dupre,33.0
carl zuckmayer,88.0
carla mazzio,51.0
carlen altman,53.0
carles santos,70.0
carlo allen,22.0
carlo bernard,48.0
carlo carlei,37.0
carlo collodi ,11.0
carlo maria franzero ,60.0
carlo tritto ,77.0
carlos brooks,55.0
carlos cuaron,69.66666666666667
carlos diegues,52.0
carlos ezquerra,60.0
carlos grangel,83.0
carlos kotkin,49.0
carlos marques-marcet,75.0
carlos reygadas,70.0
carlos saboga,82.0
carlos saldanha,56.0
carlos saura,69.75
carlos sorin,63.0
carlos sorin ,63.0
carlton cuse,43.0
carmen l. oliveira ,44.0
carmen marron,44.0
carmine gaeta,26.0
carol cawthra hopcraft ,82.0
carol doyle,55.0
carol flint,82.0
carol fuchs,50.0
carol heikkinen,41.0
carol morley,62.0
carol skilken ,59.0
carol sobieski,51.5
carol sobieski ,16.0
carol sweeney ,32.0
carol watson ,34.0
carole holliday,79.0
carole whang schutter,25.0
carolina kotscho ,44.0
caroline bottaro,70.0
caroline case,33.0
caroline deruas-garrel,66.0
caroline deruas-garrel ,74.0
caroline eliacheff ,77.0
caroline ip,54.0
caroline link,72.0
caroline sherman ,65.0
caroline thivel ,63.0
caroline thompson,70.8
carolyn lefcourt,33.0
carolyn s. briggs,74.0
carolyn s. briggs ,74.0
carolyn shelby,58.0
carrie fisher,71.0
carrie fisher ,71.0
carrie lee wilson,36.0
carroll cartwright,31.5
carroll cartwright ,74.0
carter crocker ,38.0
carter smith,49.0
cary joji fukunaga,77.0
cary solomon,19.0
caryl phillips,64.0
caryn lucas,43.0
casey affleck,51.0
casey clapp ,40.0
casey la scala,38.0
casey twenter,52.0
casey wilson,30.5
casper andreas,50.0
caspian tredwell-owen,41.0
cassandra clare ,33.0
cassandra de jesus,55.0
cassandra peterson,48.0
cassandra peterson ,48.0
catalin mitulescu,64.0
cate shortland,74.5
catherine bainbridge,63.0
catherine breillat,61.0
catherine breillat ,52.75
catherine corsini,57.0
catherine corsini ,56.0
catherine dinapoli,53.0
catherine hardwicke,70.0
catherine jelski,43.0
catherine johnson,51.0
catherine johnson ,51.0
catherine linstrum,55.0
catherine lloyd burns,63.0
catherine ryan hyde ,40.0
cathinka nicolaysen,58.0
cathleen miller ,54.0
cathy cash spellman ,17.0
cathy rabin,47.0
cathy yuspa,52.0
caveh zahedi,62.0
cecelia ahern ,41.5
cecil murphey ,28.0
cecil stokes,32.0
cecile maistre ,73.0
cecile vargaftig,74.0
cecilia miniucchi,62.0
cedric anger,57.0
cedric jimenez,67.0
cedric kahn,74.0
cedric klapisch,66.33333333333333
cedric klapisch ,52.0
cedric the entertainer,76.0
celeste schaefer snyder,67.0
celine garcia,39.0
celine sciamma,74.66666666666667
cemil kavukcu ,84.0
cesar aira ,63.0
cesar augusto acevedo,74.0
cesare zavattini ,92.0
cesc gay,59.0
cess silvera,36.0
chad beck,88.0
chad crawford kinkle,58.0
chad feehan,40.0
chad freidrichs ,70.0
chad gomez creasey,45.0
chad hartigan,71.0
chad hayes,48.333333333333336
chad kultgen,44.0
chad law,29.0
chad villella,55.0
chaitanya tamhane,83.0
chalerm wongpim,48.0
chan-wook park,65.75
chan-wook park ,68.8
chandler sprague ,50.0
chanel capra,31.0
chang-dong lee,83.33333333333333
changhe an ,25.0
channing gibson,39.0
chantal thomas ,67.0
chap taylor,69.0
charles addams,59.5
charles agron,22.0
charles alverson,61.0
charles b. griffith,51.0
charles b. griffith ,81.0
charles b. pierce,52.0
charles b. wessler,62.0
charles baxter ,51.0
charles belden,41.0
charles bukowski ,71.0
charles burnett,94.0
charles burns,69.0
charles busch,48.0
charles busch ,48.0
charles chaplin,96.0
charles chaplin ,47.0
charles crichton,80.0
charles dance,61.0
charles de lauzirika,19.0
charles dickens ,54.714285714285715
charles e. drew jr.,42.0
charles edward pogue,79.0
charles f. bohl,29.0
charles ferguson,88.5
charles frazier ,73.0
charles gieg jr. ,53.0
charles holland,50.0
charles kaufman,34.0
charles kipps,39.0
charles leavitt,50.25
charles lederer,74.0
charles m. schulz,55.0
charles m. schulz ,55.0
charles martin smith,58.0
charles mckeown,66.5
charles mudede,63.0
charles nelson reilly,72.0
charles oliver,22.0
charles parker,54.0
charles perrault,68.0
charles perrault ,66.0
charles plath ,69.0
charles portis ,80.0
charles randolph,46.5
charles ricciardi,59.0
charles robert carner,17.0
charles rogers,70.0
charles s. haas,78.0
charles segars,43.5
charles shyer,53.22222222222222
charles sturridge,84.0
charles webb ,77.0
charles willeford ,46.0
charles williams,56.0
charles williams ,63.0
charles wood,55.0
charley parlapanides,46.0
charlie bean,65.0
charlie coffey,66.0
charlie fletcher,29.0
charlie kaufman,75.33333333333333
charlie murphy,27.0
charlie peters,40.75
charlie siskel,75.0
charlie stratton,49.5
charlotte armstrong ,82.0
charlotte bronte ,76.0
charlotte roche ,77.0
charlotte vandermeersch ,70.0
charlyne yi,54.0
chatrichalerm yukol,58.0
chazz palminteri,80.0
chazz palminteri ,80.0
cheech marin,42.333333333333336
cheng ah,83.0
cheng kuo,73.0
cheng yi ,54.0
cheo hodari coker,60.0
cheol-hong jeon,56.0
cheri lovedog,48.0
cheri steinkellner,74.0
cheri steinkellner ,74.0
cherie bennett,32.0
cherie currie ,65.0
cherien dabis,64.5
cheryl dunye,74.0
cheryl edwards,44.5
cheryl l. west,14.0
cheryl mckay,49.0
cheryl mckay ,19.0
cheryl strayed ,76.0
cheston hervey,18.0
chetan bhagat ,53.5
chi keung fung,57.0
chi kwong cheung,53.0
chi-an lin,61.0
chi-leung law,65.0
chi-long to,66.0
chi-sing cheung,49.0
chia-lu chang,45.5
chico mattoso,26.0
chih-yen yee,61.0
chika yasuo,62.0
chimamanda ngozi adichie ,51.0
chimo ,57.0
chip proser,66.0
chizuru takahashi ,71.0
chloe king,49.0
chloe zhao,63.0
choderlos de laclos ,61.0
chong kim,63.0
chong-jun yi ,84.0
chookiat sakveerakul ,44.0
chris baker,45.0
chris bell,80.0
chris bergoch,79.5
chris borey,33.0
chris bradley,72.0
chris brancato,34.5
chris browne,28.0
chris buck,58.0
chris buck ,69.0
chris butler,72.0
chris carter,47.0
chris carter ,47.0
chris chow,43.666666666666664
chris coghill,35.0
chris colfer,41.0
chris columbus,50.666666666666664
chris conroy,36.0
chris corso,36.0
chris d'arienzo,37.5
chris d'arienzo ,47.0
chris delaporte,40.0
chris delaporte ,40.0
chris denk,36.0
chris dowling,39.5
chris eigeman,55.0
chris elliott,21.0
chris eska,71.5
chris faber,24.0
chris frisina,32.0
chris fuhrman ,69.0
chris galletta,61.0
chris gerolmo,65.0
chris gorak,57.0
chris gore,32.0
chris haddock,36.0
chris hauty,39.0
chris henchy,48.666666666666664
chris howard,32.0
chris hubbell,88.0
chris hudson,18.0
chris kattan,26.0
chris kentis,63.0
chris kyle ,72.0
chris lehane,34.0
chris lindsay ,55.0
chris lofing,30.0
chris lopata,54.0
chris lowell,42.0
chris marker,83.0
chris marker ,74.0
chris mass,70.0
chris matheson,49.0
chris mckenna,40.0
chris messina,54.0
chris metzler,69.0
chris miller,79.33333333333333
chris miller ,58.0
chris morgan,55.857142857142854
chris morgan ,33.0
chris noonan,83.0
chris ord,28.0
chris paine,66.5
chris parker,34.333333333333336
chris pasetto,33.0
chris poche,51.0
chris pontius ,54.666666666666664
chris provenzano,77.0
chris radant ,56.0
chris roberts,21.0
chris rock,54.5
chris salewicz,28.0
chris sanders,74.2
chris sanders ,79.66666666666667
chris shafer,30.5
chris silber,67.0
chris silber ,68.0
chris sivertson,45.0
chris smith,77.0
chris solimine,18.0
chris sparling,49.5
chris stokes,37.0
chris sullivan,81.0
chris taylor ,15.0
chris terrio ,72.5
chris thompson,52.0
chris ure,79.0
chris valenziano,34.0
chris van allsburg ,55.666666666666664
chris ver wiel,36.0
chris viscardi,36.5
chris viscardi ,53.0
chris w. mitchell,49.0
chris warner ,40.0
chris webb ,88.0
chris wedge,52.0
chris weitz,59.0
chris weitz ,67.0
chris williams,71.0
chris williams ,61.666666666666664
christ zois,49.0
christelle berthevas,51.0
christian alvart,42.5
christian camargo,36.0
christian cantamessa,33.0
christian carion,74.0
christian clavier,38.0
christian darren ,64.0
christian escario,39.0
christian felix,67.0
christian ford,24.0
christian forte,48.0
christian gailly ,65.0
christian gudegast,36.0
christian magalhaes,31.0
christian o'reilly,59.0
christian oster ,68.0
christian petzold,82.0
christian piers betley,27.0
christian taylor,39.0
christian thiry,40.0
christian vincent,61.0
christiane cegavske,73.0
christianna brand,52.0
christianna brand ,59.0
christina andreef,56.0
christina clausen,61.0
christina crawford ,55.0
christina pazsitzky ,1.0
christina yao,54.0
christine jeffs,71.0
christine laurent,74.0
christine o'malley,71.5
christine olsen,80.0
christine roum,36.0
christine swanson ,55.0
christoffer boe,61.5
christoffer boe ,54.0
christoph tolle,62.0
christophe barratier,40.0
christophe barratier ,40.5
christophe bataille ,87.0
christophe blain,65.0
christophe blain ,65.0
christophe cheysson,75.0
christophe dirickx,54.0
christophe gans ,57.0
christophe honore,60.0
christophe pellet ,70.0
christophe turpin,64.0
christopher ames,58.0
christopher barzak ,49.0
christopher bertolini,42.0
christopher bond,29.0
christopher bond ,83.0
christopher borrelli ,38.0
christopher bram ,74.0
christopher buckley ,71.0
christopher cain,25.0
christopher cleveland,59.0
christopher coccio,69.0
christopher cosby,29.0
christopher crowe,63.5
christopher de vore,50.5
christopher denham,37.0
christopher dillon quinn,72.0
christopher dodd,61.0
christopher doherty,71.0
christopher doyle ,66.0
christopher ford,66.5
christopher gambale,16.0
christopher gore,48.5
christopher guest,76.6
christopher hampton,59.0
christopher hampton ,75.0
christopher hitchens ,72.0
christopher hudson ,88.0
christopher isherwood ,78.5
christopher jenkins ,64.0
christopher kenneally,82.0
christopher kyle,44.5
christopher landon,46.0
christopher landon ,44.0
christopher leitch,29.5
christopher leitch ,58.0
christopher livingston,48.0
christopher lloyd ,74.0
christopher markus,60.833333333333336
christopher markus ,62.0
christopher mcquarrie,57.5
christopher mcquarrie ,60.5
christopher miller,71.0
christopher miller ,66.0
christopher morris,68.0
christopher munch,48.5
christopher murphey,61.0
christopher n. rowley,46.0
christopher nolan,71.0
christopher paolini ,38.0
christopher priest ,66.0
christopher reeve ,22.0
christopher roach,56.0
christopher robbins ,33.0
christopher scott cherot,42.0
christopher smith,57.0
christopher spencer,37.0
christopher st. john ,77.0
christopher thompson,58.666666666666664
christopher trumbo,71.0
christopher trumbo ,71.0
christopher vogler ,83.0
christopher wilkinson,63.333333333333336
christopher wood,60.5
christopher yost ,54.0
christopher zalla,56.0
christy brown ,97.0
chrysanthy balis,51.0
chuan lu,81.0
chuck barris ,67.0
chuck hogan ,74.0
chuck konzelman,19.0
chuck logan ,40.0
chuck martin ,54.0
chuck palahniuk ,56.5
chuck pfarrer,38.8
chuck pfarrer ,27.5
chuck russell,49.0
chuck sklar,72.0
chuck wilson,33.0
chuck workman,66.0
chul-hyun baek,85.0
ciaran creagh,47.0
ciaran foy,60.0
cinco paul,45.6
cinco paul ,71.5
cindy davis hewitt ,86.0
cinque lee,65.0
claes kjellstrom,18.0
claire burger,69.0
claire cook ,46.0
claire denis,70.66666666666667
claire denis ,86.5
claire tomalin ,75.0
claire v. riley,40.0
claire-dee lim,43.0
clancy sigal,61.0
clara bingham ,68.0
clara roquet,75.0
clara royer,89.0
clare boothe luce ,27.0
clare lewins,55.0
clare naylor,14.0
clare peploe,58.0
clare sera,31.0
clarence budington kelland ,24.0
clark gregg,49.666666666666664
clark walker ,57.0
claude berri,64.5
claude brule ,51.0
claude chabrol ,70.57142857142857
claude faraldo,73.0
claude klotz,75.0
claude lanzmann,89.5
claude le pape,63.0
claude lelouch,54.0
claude lelouch ,71.0
claude miller,58.333333333333336
claude miller ,49.0
claude sautet ,87.0
claude stanush ,57.0
claude zidi ,63.0
claude-michel schonberg ,63.0
claudia grazioso,31.5
claudia llosa,51.0
claudia myers,38.0
claudia sainte-luce,69.0
claudio galperin,67.0
claus falkenberg,77.0
claus peter hant,32.0
clay ayers,22.0
clay jeter,71.0
clay mcleod chapman,45.0
clay mcleod chapman ,45.0
clay tarver,75.0
clayton frohman,58.0
clement biddle wood ,51.0
clement michel ,20.0
cleven s. loham,59.0
clif prowse,56.0
cliff dorfman,71.0
cliff green,81.0
cliff hollingsworth,69.0
clifford green,17.0
clifford irving ,70.0
clifford odets,100.0
clio barnard,83.0
clio chiang ,74.0
clive barker,57.0
clive barker ,58.0
clive cussler ,41.0
clive dawson,46.0
clive exton,35.0
clyde bruckman,31.0
clyde hayes,65.0
coco,68.0
coco moodysson ,87.0
cody cameron,79.5
coke daniels,23.0
coke sams,24.0
coleman hough,54.0
colette ,63.0
colette burson,46.0
coley sohn,51.0
colin cairnes,63.0
colin clark ,65.0
colin ebeling,48.0
colin higgins,58.0
colin jost,41.0
colin minihan,35.5
colin nutley,60.0
colin patrick lynch,48.0
colin smith,60.0
colin swash,37.0
colin trevorrow ,59.0
colin welland,68.0
colin welland ,78.0
colin wilson ,48.0
coline serreau,81.0
collin friesen,31.0
colm o'leary,46.0
connie stevens,24.0
conor allyn,35.0
conor horgan,66.0
conor mcpherson,68.0
conrad jackson,40.0
conrad rooks ,80.0
conrad vernon,71.66666666666667
cooky ziesche,64.0
cooper layne,37.5
coralie,35.0
corey blechman,79.0
corey kalman ,41.0
corey mandell,9.0
cormac mccarthy ,65.0
cormac wibberley,42.625
corneliu porumboiu,75.0
cornell woolrich ,58.0
cory edwards,29.333333333333332
cory edwards ,35.0
cory goodman,32.5
cory helms,53.0
cory knauf,42.0
cory krueckeberg,42.0
cory mcabee,51.0
cory van dyke,16.0
costa dillon,9.0
